STATION,DATE,SOURCE,LATITUDE,LONGITUDE,ELEVATION,NAME,REPORT_TYPE,CALL_SIGN,QUALITY_CONTROL,WIND,CEILING ,VISIBILITY,TMP,DEW,SLP (Sea Level Pressure),MD1 (Atmospheric Preassure change),SA1 (Sea Surface Temperature),REMARKS
99727199999,2014-02-25T12:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0039,1","+9999,9","10185,1","2,1,004,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11039 40185 52004 91200 222// 00022=
99727199999,2014-02-25T13:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0038,1","+9999,9","10188,1","3,1,007,1,+999,0","+019,1",SYN054BATN6 46/// ///// 11038 40188 53007 91300 222// 00019=
99727199999,2014-02-25T14:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","10183,1","9,0,000,1,+999,0","+017,1",SYN054BATN6 46/// ///// 11035 40183 50000 91400 222// 00017=
99727199999,2014-02-25T15:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","10176,1","8,1,009,1,+999,0","+020,1",SYN054BATN6 46/// ///// 11024 40176 58009 91500 222// 00020=
99727199999,2014-02-25T16:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","10170,1","8,1,018,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11017 40170 58018 91600 222// 00022=
99727199999,2014-02-25T17:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0012,1","+9999,9","10162,1","8,1,021,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11012 40162 58021 91700 222// 00023=
99727199999,2014-02-25T18:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0010,1","+9999,9","10151,1","8,1,025,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11010 40151 58025 91800 222// 00023=
99727199999,2014-02-25T19:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10143,1","7,1,027,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11006 40143 57027 91900 222// 00023=
99727199999,2014-02-25T20:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0005,1","+9999,9","10139,1","6,1,023,1,+999,0","+024,1",SYN054BATN6 46/// ///// 11005 40139 56023 92000 222// 00024=
99727199999,2014-02-25T21:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0004,1","+9999,9","10136,1","6,1,015,1,+999,0","+024,1",SYN054BATN6 46/// ///// 11004 40136 56015 92100 222// 00024=
99727199999,2014-02-25T22:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0002,1","+9999,9","10137,1","6,1,006,1,+999,0","+024,1",SYN054BATN6 46/// ///// 11002 40137 56006 92200 222// 00024=
99727199999,2014-02-25T23:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0006,1","+9999,9","10144,1","3,1,005,1,+999,0","+025,1",SYN054BATN6 46/// ///// 11006 40144 53005 92300 222// 00025=
99727199999,2014-02-26T00:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0007,1","+9999,9","10151,1","3,1,015,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11007 40151 53015 90000 222// 00023=
99727199999,2014-02-26T01:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0013,1","+9999,9","10155,1","1,1,018,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11013 40155 51018 90100 222// 00022=
99727199999,2014-02-26T02:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","10161,1","1,1,017,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11018 40161 51017 90200 222// 00022=
99727199999,2014-02-26T03:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0023,1","+9999,9","10160,1","1,1,009,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11023 40160 51009 90300 222// 00022=
99727199999,2014-02-26T04:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10155,1","9,0,000,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11026 40155 50000 90400 222// 00022=
99727199999,2014-02-26T05:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","10151,1","8,1,010,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11029 40151 58010 90500 222// 00021=
99727199999,2014-02-26T06:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","10151,1","6,1,009,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11028 40151 56009 90600 222// 00021=
99727199999,2014-02-26T07:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0027,1","+9999,9","10148,1","6,1,007,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11027 40148 56007 90700 222// 00021=
99727199999,2014-02-26T08:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10139,1","8,1,012,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11026 40139 58012 90800 222// 00023=
99727199999,2014-02-26T09:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0026,1","+9999,9","10136,1","7,1,015,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11026 40136 57015 90900 222// 00023=
99727199999,2014-02-26T10:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","10132,1","6,1,016,1,+999,0","+025,1",SYN054BATN6 46/// ///// 11029 40132 56016 91000 222// 00025=
99727199999,2014-02-26T11:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0028,1","+9999,9","10128,1","8,1,011,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11028 40128 58011 91100 222// 00022=
99727199999,2014-02-26T12:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0034,1","+9999,9","10130,1","6,1,006,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11034 40130 56006 91200 222// 00023=
99727199999,2014-02-26T13:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0039,1","+9999,9","10131,1","5,1,000,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11039 40131 55000 91300 222// 00022=
99727199999,2014-02-26T14:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0035,1","+9999,9","10132,1","2,1,004,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11035 40132 52004 91400 222// 00023=
99727199999,2014-02-26T15:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0037,1","+9999,9","10135,1","3,1,005,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11037 40135 53005 91500 222// 00021=
99727199999,2014-02-26T16:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","10132,1","9,0,000,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11031 40132 50000 91600 222// 00021=
99727199999,2014-02-26T17:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","10116,1","8,1,016,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11019 40116 58016 91700 222// 00023=
99727199999,2014-02-26T18:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0024,1","+9999,9","10109,1","8,1,026,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11024 40109 58026 91800 222// 00023=
99727199999,2014-02-26T19:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0016,1","+9999,9","10100,1","6,1,032,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11016 40100 56032 91900 222// 00023=
99727199999,2014-02-26T20:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","10098,1","6,1,018,1,+999,0","+024,1",SYN054BATN6 46/// ///// 11011 40098 56018 92000 222// 00024=
99727199999,2014-02-26T21:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","10098,1","6,1,011,1,+999,0","+025,1",SYN054BATN6 46/// ///// 11011 40098 56011 92100 222// 00025=
99727199999,2014-02-26T22:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0017,1","+9999,9","10099,1","4,1,000,1,+999,0","+025,1",SYN054BATN6 46/// ///// 11017 40099 54000 92200 222// 00025=
99727199999,2014-02-26T23:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0029,1","+9999,9","10102,1","3,1,004,1,+999,0","+025,1",SYN054BATN6 46/// ///// 11029 40102 53004 92300 222// 00025=
99727199999,2014-02-27T00:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0037,1","+9999,9","10109,1","3,1,011,1,+999,0","+024,1",SYN054BATN6 46/// ///// 11037 40109 53011 90000 222// 00024=
99727199999,2014-02-27T01:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0046,1","+9999,9","10115,1","3,1,016,1,+999,0","+025,1",SYN054BATN6 46/// ///// 11046 40115 53016 90100 222// 00025=
99727199999,2014-02-27T02:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0052,1","+9999,9","10117,1","1,1,015,1,+999,0","+024,1",SYN054BATN6 46/// ///// 11052 40117 51015 90200 222// 00024=
99727199999,2014-02-27T03:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0053,1","+9999,9","10123,1","2,1,014,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11053 40123 52014 90300 222// 00022=
99727199999,2014-02-27T04:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0058,1","+9999,9","10122,1","2,1,007,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11058 40122 52007 90400 222// 00022=
99727199999,2014-02-27T05:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0059,1","+9999,9","10120,1","1,1,003,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11059 40120 51003 90500 222// 00022=
99727199999,2014-02-27T06:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0060,1","+9999,9","10117,1","8,1,006,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11060 40117 58006 90600 222// 00021=
99727199999,2014-02-27T07:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0059,1","+9999,9","10109,1","8,1,013,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11059 40109 58013 90700 222// 00021=
99727199999,2014-02-27T08:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0056,1","+9999,9","10101,1","8,1,019,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11056 40101 58019 90800 222// 00022=
99727199999,2014-02-27T09:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0057,1","+9999,9","10089,1","8,1,028,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11057 40089 58028 90900 222// 00022=
99727199999,2014-02-27T10:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0057,1","+9999,9","10082,1","6,1,027,1,+999,0","+024,1",SYN054BATN6 46/// ///// 11057 40082 56027 91000 222// 00024=
99727199999,2014-02-27T11:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0050,1","+9999,9","10077,1","6,1,024,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11050 40077 56024 91100 222// 00023=
99727199999,2014-02-27T12:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0039,1","+9999,9","10071,1","6,1,018,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11039 40071 56018 91200 222// 00022=
99727199999,2014-02-27T13:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0037,1","+9999,9","10067,1","6,1,015,1,+999,0","+025,1",SYN054BATN6 46/// ///// 11037 40067 56015 91300 222// 00025=
99727199999,2014-02-27T14:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0034,1","+9999,9","10066,1","6,1,011,1,+999,0","+024,1",SYN054BATN6 46/// ///// 11034 40066 56011 91400 222// 00024=
99727199999,2014-02-27T15:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0031,1","+9999,9","10060,1","8,1,011,1,+999,0","+025,1",SYN054BATN6 46/// ///// 11031 40060 58011 91500 222// 00025=
99727199999,2014-02-27T16:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","10052,1","8,1,015,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11018 40052 58015 91600 222// 00022=
99727199999,2014-02-27T17:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0020,1","+9999,9","10044,1","8,1,022,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11020 40044 58022 91700 222// 00022=
99727199999,2014-02-27T18:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0015,1","+9999,9","10033,1","8,1,027,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11015 40033 58027 91800 222// 00023=
99727199999,2014-02-27T19:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","10036,1","5,1,016,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11011 40036 55016 91900 222// 00023=
99727199999,2014-02-27T20:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0009,1","+9999,9","10045,1","5,1,000,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11009 40045 55000 92000 222// 00022=
99727199999,2014-02-27T21:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0019,1","+9999,9","10056,1","3,1,023,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11019 40056 53023 92100 222// 00023=
99727199999,2014-02-27T22:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0011,1","+9999,9","10065,1","2,1,029,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11011 40065 52029 92200 222// 00023=
99727199999,2014-02-27T23:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0018,1","+9999,9","10078,1","3,1,033,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11018 40078 53033 92300 222// 00023=
99727199999,2014-02-28T00:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0037,1","+9999,9","10100,1","3,1,044,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11037 40100 53044 90000 222// 00023=
99727199999,2014-02-28T01:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0049,1","+9999,9","10123,1","3,1,058,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11049 40123 53058 90100 222// 00022=
99727199999,2014-02-28T02:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0063,1","+9999,9","10143,1","1,1,065,1,+999,0","+023,1",SYN054BATN6 46/// ///// 11063 40143 51065 90200 222// 00023=
99727199999,2014-02-28T03:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0072,1","+9999,9","10162,1","1,1,062,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11072 40162 51062 90300 222// 00022=
99727199999,2014-02-28T04:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0092,1","+9999,9","10184,1","3,1,061,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11092 40184 53061 90400 222// 00021=
99727199999,2014-02-28T05:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0098,1","+9999,9","10198,1","1,1,055,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11098 40198 51055 90500 222// 00021=
99727199999,2014-02-28T06:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0108,1","+9999,9","10211,1","1,1,049,1,+999,0","+019,1",SYN054BATN6 46/// ///// 11108 40211 51049 90600 222// 00019=
99727199999,2014-02-28T07:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0111,1","+9999,9","10216,1","1,1,032,1,+999,0","+018,1",SYN054BATN6 46/// ///// 11111 40216 51032 90700 222// 00018=
99727199999,2014-02-28T08:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0113,1","+9999,9","10224,1","1,1,026,1,+999,0","+016,1",SYN054BATN6 46/// ///// 11113 40224 51026 90800 222// 00016=
99727199999,2014-02-28T09:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0119,1","+9999,9","10234,1","3,1,023,1,+999,0","+018,1",SYN054BATN6 46/// ///// 11119 40234 53023 90900 222// 00018=
99727199999,2014-02-28T10:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0122,1","+9999,9","10243,1","3,1,027,1,+999,0","+019,1",SYN054BATN6 46/// ///// 11122 40243 53027 91000 222// 00019=
99727199999,2014-02-28T11:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0125,1","+9999,9","10255,1","3,1,031,1,+999,0","+020,1",SYN054BATN6 46/// ///// 11125 40255 53031 91100 222// 00020=
99727199999,2014-02-28T12:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0120,1","+9999,9","10266,1","3,1,032,1,+999,0","+017,1",SYN054BATN6 46/// ///// 11120 40266 53032 91200 222// 00017=
99727199999,2014-02-28T13:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0111,1","+9999,9","10278,1","2,1,035,1,+999,0","+017,1",SYN054BATN6 46/// ///// 11111 40278 52035 91300 222// 00017=
99727199999,2014-02-28T14:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0112,1","+9999,9","10288,1","1,1,033,1,+999,0","+019,1",SYN054BATN6 46/// ///// 11112 40288 51033 91400 222// 00019=
99727199999,2014-02-28T15:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0097,1","+9999,9","10293,1","1,1,027,1,+999,0","+019,1",SYN054BATN6 46/// ///// 11097 40293 51027 91500 222// 00019=
99727199999,2014-02-28T16:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0089,1","+9999,9","10296,1","1,1,018,1,+999,0","+019,1",SYN054BATN6 46/// ///// 11089 40296 51018 91600 222// 00019=
99727199999,2014-02-28T17:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0082,1","+9999,9","10293,1","9,0,005,1,+999,0","+020,1",SYN054BATN6 46/// ///// 11082 40293 50005 91700 222// 00020=
99727199999,2014-02-28T18:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0072,1","+9999,9","10285,1","8,1,008,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11072 40285 58008 91800 222// 00021=
99727199999,2014-02-28T19:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0062,1","+9999,9","10285,1","6,1,011,1,+999,0","+022,1",SYN054BATN6 46/// ///// 11062 40285 56011 91900 222// 00022=
99727199999,2014-02-28T20:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0055,1","+9999,9","10288,1","5,1,005,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11055 40288 55005 92000 222// 00021=
99727199999,2014-02-28T21:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0047,1","+9999,9","10285,1","9,0,000,1,+999,0","+021,1",SYN054BATN6 46/// ///// 11047 40285 50000 92100 222// 00021=
99727199999,2014-02-28T22:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0043,1","+9999,9","10286,1","9,0,000,1,+999,0","+019,1",SYN054BATN6 46/// ///// 11043 40286 50000 92200 222// 00019=
99727199999,2014-02-28T23:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0051,1","+9999,9","10288,1","5,1,000,1,+999,0","+019,1",SYN054BATN6 46/// ///// 11051 40288 55000 92300 222// 00019=
99727199999,2014-03-01T00:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0051,1","+9999,9","10292,1","3,1,007,1,+999,0","+020,1",SYN054BATN6 46/// ///// 11051 40292 53007 90000 222// 00020=
99727199999,2014-03-01T01:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0054,1","+9999,9","10293,1","2,1,007,1,+999,0","+020,1",SYN054BATN6 46/// ///// 11054 40293 52007 90100 222// 00020=
99727199999,2014-03-01T02:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0054,1","+9999,9","10300,1","3,1,012,1,+999,0","+020,1",SYN054BATN6 46/// ///// 11054 40300 53012 90200 222// 00020=
99727199999,2014-03-01T03:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0057,1","+9999,9","10303,1","3,1,011,1,+999,0","+020,1",SYN054BATN6 46/// ///// 11057 40303 53011 90300 222// 00020=
99727199999,2014-03-01T04:00:00,4,40.701,-74.014,10,"THE BATTERY, NY US",FM-13,99999,V020,"999,9,C,0000,1","99999,9,9,N","999999,9,9,9","-0058,1","+9999,9","10306,1","1,1,013,1,+999,0","+019,1",SYN054BATN6 46/// ///// 11058 40306 51013 90400 222// 00019=
